id,statement,binary_label,binary_label_name,split,matched_pair_id,broad_topic,word_count
7887,"Because of the 2011 debt ceiling fight, ""the stock market lost 2,000 points.",1,genuine,train,train_pair_0355,public_finance,13
5100,"For the first time since 1990, American manufacturers are creating new jobs.",0,misleading,train,train_pair_0139,labour_and_income,12
2068,The state budget has gone up over 80 percent under Rick Perry.,1,genuine,train,train_pair_0331,public_finance,12
16737,Today I opened a major Apple Manufacturing plant in Texas that will bring high paying jobs back to America.,0,misleading,train,train_pair_0219,labour_and_income,19
11195,We now have more jobs in solar than we do in oil.,0,misleading,train,train_pair_0145,labour_and_income,12
8912,Only one out of 10 minimum wage workers today are teen age or a young person.,0,misleading,train,train_pair_0189,labour_and_income,16
4562,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople.",0,misleading,train,train_pair_0689,taxation,18
4825,taking millionaires off food stamps and unemployment would save $20 million.,1,genuine,train,train_pair_0566,taxation,11
18502,"In manufacturing, ""I brought back 700,000 jobs. (Obama and Biden) brought back nothing.",0,misleading,train,train_pair_0158,labour_and_income,13
2134,"Rob Portman is ""the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China.",0,misleading,train,train_pair_0222,labour_and_income,20
2430,(Strickland) raised taxes last year to the tune of $840 million.,1,genuine,train,train_pair_0536,taxation,11
1122,The richest 1 percent have more financial wealth than the bottom 95 percent combined.,1,genuine,train,train_pair_0160,labour_and_income,14
4967,Ohio has 77 job training programs spread across 13 state agencies.,1,genuine,train,train_pair_0141,labour_and_income,11
2312,"The downsizing of Pinellas County government resulted in about 1,200 people being laid off in a 12 percent unemployment market. … I can tell you that every one of them was hired from the time that Ms. Latvala went into office in 2000.",0,misleading,train,train_pair_0498,public_finance,43
713,"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",1,genuine,train,train_pair_0557,taxation,12
8873,From the 'Do As I Say Not As I Do' department: federal employees owe $3.3 billion in back taxes.,1,genuine,train,train_pair_0702,taxation,19
19286,"If we kept (the minimum wage) indexed to inflation, people would be making $20 an hour right now.",0,misleading,train,train_pair_0213,labour_and_income,18
5685,Women have come through the recession worse off than men … the numbers bear that out. We went from a 7 percent unemployment rate for women when he (President Barack Obama) was elected to an 8.1 percent now.,1,genuine,train,train_pair_0277,labour_and_income,38
1567,"Republican state leaders are using ""Soviet-style"" budget management.",0,misleading,train,train_pair_0298,public_finance,8
7101,"Seven of the 10 highest-income counties in the country ring the city"" of Washington D.C.",1,genuine,train,train_pair_0374,public_finance,15
5139,"The biggest contribution"" behind a decrease in U.S. unemployment ""was 1.2 million people leaving the workforce",0,misleading,train,train_pair_0185,labour_and_income,16
2559,Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.,0,misleading,train,train_pair_0648,taxation,16
2760,"Understand, this is unemployment insurance. It's not welfare, as a lot of my Republican colleagues like to suggest it is. You pay into it when you're working. You get help when you're not.",1,genuine,train,train_pair_0487,public_finance,33
6521,"Sherrod Brown ""failed to pay his own taxes three separate times.",1,genuine,train,train_pair_0548,taxation,11
16229,"Said, ""The Seven Years' War led to near bankruptcy for many countries; Britain's need to raise taxes fueled the American desire for independence.",1,genuine,train,train_pair_0755,taxation,23
1444,If we just froze spending at 2007 levels ... by 2013 we would balance the budget ... and by 2020 we would cut the national debt in half.,1,genuine,train,train_pair_0469,public_finance,28
3857,"Since I took office, we've created 76,800 jobs.",1,genuine,train,train_pair_0114,labour_and_income,8
5948,"""Obamacare"" is ""the largest middle-class tax increase in history.",0,misleading,train,train_pair_0523,taxation,9
5717,"""Tommy Thompson's tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent.",1,genuine,train,train_pair_0699,taxation,18
12411,"Tom Suozzi raised taxes ""by hundreds of millions of dollars"" as Nassau County executive.",1,genuine,train,train_pair_0619,taxation,14
1356,One-third of the economic stimulus package was tax cuts.,1,genuine,train,train_pair_0513,taxation,9
17659,Democrats introduce bill to 'euthanize seniors' to save Social Security.,0,misleading,train,train_pair_0034,social_welfare,10
3485,We have created more jobs in this last year than the Bush administration (did) in eight years.,1,genuine,train,train_pair_0197,labour_and_income,17
3629,"The Paul Ryan budget proposal would ""privatize Medicare.",1,genuine,train,train_pair_0290,public_finance,8
13799,"Vermont had to ""scrap"" its single-payer health insurance program because it was ""going bankrupt.",0,misleading,train,train_pair_0013,business_and_markets,14
21293,"While the initial increase in oil prices resulted in a near instantaneous increase in gas prices for consumers, the subsequent decrease in crude oil prices has failed to meaningfully provide relief for Georgia's families at the pump.",1,genuine,train,train_pair_0106,macroeconomy,37
15890,About 80 percent of (the manufacturing and agriculture) tax credit goes to claimants who are making $1 million or more.,1,genuine,train,train_pair_0718,taxation,20
2686,The economic impact of Atlanta's 2000 Super Bowl was $292 million.,0,misleading,train,train_pair_0073,macroeconomy,11
16018,"The last time Illinois raised the minimum wage in 2006, the very next year this state lost 50,000 jobs. The prediction this time is, we'll lose 90,000 jobs.",0,misleading,train,train_pair_0269,labour_and_income,28
3747,"An amendment inserted by lawmakers into the state budget ""exempts scientific researchers from all state animal cruelty laws.",1,genuine,train,train_pair_0406,public_finance,18
14561,Alabama is operating government on the lowest amount of tax revenue of any state in the nation.,1,genuine,train,train_pair_0676,taxation,17
7286,"Just about everyone everywhere is spending more hours on the job, less time with their families, bringing home smaller and smaller paychecks, while they're paying more and more at the gas pump and the grocery stores.",1,genuine,train,train_pair_0494,public_finance,36
9,"I used tax cuts to help create over 80,000 jobs in New Mexico.",1,genuine,train,train_pair_0043,taxation,13
4571,Sixty-percent of the state retirees...don't get Social Security.'',0,misleading,train,train_pair_0116,labour_and_income,8
4022,New Jersey has fewer jobs since Gov. Chris Christie took office.,0,misleading,train,train_pair_0137,labour_and_income,11
7606,"The Republican-authored state budget includes a provision ""forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.",0,misleading,train,train_pair_0477,public_finance,29
16521,"The Green New Deal ""would put a $600,000 tax burden on every household.",0,misleading,train,train_pair_0601,taxation,13
16429,Say Gov. Tony Evers 'canceled' the sales tax holiday this year,0,misleading,train,train_pair_0554,taxation,11
4246,"Rick Perry and the Republican-controlled Texas Legislature ""managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session,"" reducing their abilities to fight recent wildfires.",0,misleading,train,train_pair_0494,public_finance,35
20706,"Kellogg's tweeted, ""Oh, so you think it's cool when workers strike jobs? Now replace 'jobs' with 'women.' Still think it's 'cool'?",0,misleading,train,train_pair_0243,labour_and_income,21
22036,"Sen. Raphael Warnock ""voted with Biden to slash Medicare spending.",0,misleading,train,train_pair_0316,public_finance,10
3687,"We're the seventh highest taxed state in America. And that's not just state, it's local as well.",0,misleading,train,train_pair_0667,taxation,17
5307,Medicare will be bankrupt in nine years.,0,misleading,train,train_pair_0008,business_and_markets,7
9450,"Scott Walker was elected governor on a promise not to take campaign contributions ""from the date of his inauguration until the signing of the state budget,"" but broke it by taking nearly $5.6 million.",0,misleading,train,train_pair_0489,public_finance,34
12726,"Under Donald Trump's tax plan, ""51 percent of single parents would see their taxes go up.",1,genuine,train,train_pair_0651,taxation,16
9357,"Over the next two years, this $1.8 billion deficit will cost individual Wisconsinites $300 each, or $1,200 for families of four.",0,misleading,train,train_pair_0728,taxation,21
12809,We adopted the modern Social Security system at a time when the average person died before they were old enough to get Social Security.,1,genuine,train,train_pair_0253,labour_and_income,24
1979,We've seen six months of positive job growth by the private sector.,1,genuine,train,train_pair_0137,labour_and_income,12
1993,"Over the last 10 years, incomes for the top 1 percent ""have grown."" Meanwhile, the bottom half of the country, ""they've seen their wages stagnate.",1,genuine,train,train_pair_0254,labour_and_income,25
13372,The Republican replacement for Obamacare does not give massive tax cuts to wealthy Americans.,0,misleading,train,train_pair_0614,taxation,14
