claimID,claim,label,claimURL,reason,categories,speaker,checker,tags,article title,publish date,climate,entities,original_split,claim_normalised,categories_list,tags_list,category_text,tag_text,metadata_text,word_count,factcheck_domain,finance_metadata_match
vees-00284,"In a press briefing at the Sara Municipal Hall in Iloilo, Roque falsely claimed the Ombudsman has the constitutional power to open “any and all” bank accounts; that it exercised such power during the impeachment of former Chief Justice Renato Corona; and that it “junked” complaints of hidden wealth filed against Duterte.",none,http://verafiles.org/articles/vera-files-fact-check-debunking-palace-spox-roques-false-cla,"Contrary to Roque’s claim, nowhere in the 1987 Constitution is the Office of the Ombudsman granted the power to open “any and all bank accounts.”",,,,"Harry Roque,ombudsman,Duterte's wealth,harryroquedutertespokesman",VERA FILES FACT CHECK: Debunking Palace spox Roque’s false claims about the Ombudsman probe on Duterte’s wealth,"March 06, 2018",,"['Iloilo', 'Renato_Corona']",train,in a press briefing at the sara municipal hall in iloilo roque falsely claimed the ombudsman has the constitutional power to open any and all bank accounts that it exercised such power during the impeachment of former chief justice renato corona and that it junked complaints of hidden wealth filed against duterte,[],"['Harry Roque', 'ombudsman', ""Duterte's wealth"", 'harryroquedutertespokesman']",,Harry Roque | ombudsman | Duterte's wealth | harryroquedutertespokesman, | harry roque | ombudsman | duterte's wealth | harryroquedutertespokesman,52,verafiles.org,True
tron-01509,Donald Trump Invested in Carrier Parent Company,mostly truth!,https://www.truthorfiction.com/trump-invested-carrier-parent-company/,,government,,,"['donald trump', 'government waste', 'taxes']",Donald Trump Invested in Carrier Parent Company,"Dec 5, 2016",,['None'],train,donald trump invested in carrier parent company,['government'],"['donald trump', 'government waste', 'taxes']",government,donald trump | government waste | taxes,government | donald trump | government waste | taxes,7,www.truthorfiction.com,True
tron-00578,Costco Plans to Selling Bulk Marijuana,fiction!,https://www.truthorfiction.com/costco-plans-to-selling-bulk-marijuana/,,business,,,,Costco Plans to Selling Bulk Marijuana,"Jun 2, 2015",,['None'],train,costco plans to selling bulk marijuana,['business'],[],business,,business | ,6,www.truthorfiction.com,True
tron-02699,You have won the Netherlands Sweepstakes Lottery,fiction!,https://www.truthorfiction.com/dutchlottery/,,money-financial,,,,You have won the Netherlands Sweepstakes Lottery,"Mar 16, 2015",,['None'],train,you have won the netherlands sweepstakes lottery,['money-financial'],[],money-financial,,money-financial | ,7,www.truthorfiction.com,True
para-00109,Under this government... we've seen one manufacturing job lost every 19 minutes.,half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/16/sophie-mirabella/mirabella-says-under-labor-australia-has-lost-manu/index.html,,"['Employment', 'Industrial relations', 'Manufacturing']",Sophie Mirabella,"Su-Lin Tan, David Humphries",,"Mirabella says under Labor, Australia has lost a manufacturing job every 19 minutes","Tuesday, July 16, 2013 at 5:51 p.m.",,['None'],train,under this government we ve seen one manufacturing job lost every 19 minutes,"['Employment', 'Industrial relations', 'Manufacturing']",[],Employment | Industrial relations | Manufacturing,,employment | industrial relations | manufacturing | ,12,pandora.nla.gov.au,True
para-00210,"Sales of 233,000 new cars (will be) affected by the (FBT) change",half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/21/australian-salary-packagin-industry-association/crash-bingle-how-many-new-sales-affected-FBT-chang/index.html,,['Tax'],Australian Salary Packaging Industry Association,"Chris Pash, Peter Fray",,Crash or bingle? How many new sales affected by FBT changes?,"Wednesday, August 21, 2013 at 5:18 p.m.",,['None'],train,sales of 233 000 new cars will be affected by the fbt change,['Tax'],[],Tax,,tax | ,12,pandora.nla.gov.au,True
para-00187,We are currently borrowing from overseas to fund our foreign aid commitments.,mostly false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/06/andrew-robb/conjuring-trick-borrowing-overseas-and-then-sendin/index.html,,"['Economy', 'Foreign Aid']",Andrew Robb,"Ellie Harvey, Chris Pash, Peter Fray",,The Conjuring Trick: Borrowing overseas and then sending it back as foreign aid,"Friday, September 6, 2013 at 3:41 p.m.",,['None'],train,we are currently borrowing from overseas to fund our foreign aid commitments,"['Economy', 'Foreign Aid']",[],Economy | Foreign Aid,,economy | foreign aid | ,12,pandora.nla.gov.au,True
para-00167,Prime Minister Julia Gillard has guaranteed there would be a surplus 165 times.,true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/27/tony-abbott/abbott-says-gillard-promised-surplus-165-times/index.html,,['Budget'],Tony Abbott,"Ellie Harvey, Alix Piatek, Peter Fray",,Abbott says Gillard promised a surplus 165 times,"Monday, May 27, 2013 at 4:59 p.m.",,['Julia_Gillard'],train,prime minister julia gillard has guaranteed there would be a surplus 165 times,['Budget'],[],Budget,,budget | ,13,pandora.nla.gov.au,True
abbc-00171,"The claim: Tim Costello says foreign aid cuts make up 20 per cent of the budget savings, while aid expenditure is only 1.3 per cent of the total budget.",in-the-green,http://www.abc.net.au/news/2014-05-20/tim-costell-correct-on-budget-foreign-aid-cuts/5452698,"The claim: Tim Costello says foreign aid cuts make up 20 per cent of the budget savings, while aid expenditure is only 1.3 per cent of the total budget.","['federal-government', 'budget', 'foreign-affairs', 'relief-and-aid-organisations', 'australia']",,,"['federal-government', 'budget', 'foreign-affairs', 'relief-and-aid-organisations', 'australia']",Foreign aid cuts make up one fifth of budget savings,"Thu 22 May 2014, 4:33am",,['None'],train,the claim tim costello says foreign aid cuts make up 20 per cent of the budget savings while aid expenditure is only 1 3 per cent of the total budget,"['federal-government', 'budget', 'foreign-affairs', 'relief-and-aid-organisations', 'australia']","['federal-government', 'budget', 'foreign-affairs', 'relief-and-aid-organisations', 'australia']",federal-government | budget | foreign-affairs | relief-and-aid-organisations | australia,federal-government | budget | foreign-affairs | relief-and-aid-organisations | australia,federal-government | budget | foreign-affairs | relief-and-aid-organisations | australia | federal-government | budget | foreign-affairs | relief-and-aid-organisations | australia,29,www.abc.net.au,True
para-00128,"Says Labor gave us the ""world’s biggest carbon tax"".",half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/01/liberal-party-australia/Labor-carbon-tax-world-biggest/index.html,,['Carbon Tax'],Liberal Party of Australia,"Michael Koziol, Peter Fray",,"Labor gave us the ""world’s biggest"" carbon tax","Monday, July 1, 2013 at 4:29 p.m.",,['None'],train,says labor gave us the world s biggest carbon tax,['Carbon Tax'],[],Carbon Tax,,carbon tax | ,9,pandora.nla.gov.au,True
farg-00273,"Claims Mark Zandi, the chief economist at Moody’s Analytics, is ""not a Democrat.""",false,https://www.factcheck.org/2016/08/clinton-plays-partisan-game/,,the-factcheck-wire,Hillary Clinton,Robert Farley,"['Presidential Election 2016', 'economy']",Clinton Plays Partisan Game,"August 17, 2016","[' Speech in Florida – Monday, August 8, 2016 ']",['None'],train,claims mark zandi the chief economist at moody s analytics is not a democrat,['the-factcheck-wire'],"['Presidential Election 2016', 'economy']",the-factcheck-wire,Presidential Election 2016 | economy,the-factcheck-wire | presidential election 2016 | economy,13,www.factcheck.org,True
para-00077,"Treasury believes if you reduce company tax, you increase pay, you increase GDP and you increase employment.",true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/09/tony-abbott/cutting-companies-will-keep-both-bosses-and-worker/index.html,,"['Economy', 'Tax']",Tony Abbott,"Peter Martin, Peter Fray",,Cutting companies will keep both bosses and workers happy: Abbott,"Friday, August 9, 2013 at 9:04 a.m.",,['None'],train,treasury believes if you reduce company tax you increase pay you increase gdp and you increase employment,"['Economy', 'Tax']",[],Economy | Tax,,economy | tax | ,17,pandora.nla.gov.au,True
abbc-00388,The claim: Tony Abbott says Australian households will benefit to the tune of $550 a year if the carbon tax is axed.,in-between,http://www.abc.net.au/news/2014-06-27/tony-abbott-carbon-tax-savings-overstated-fact-check/5554748,The claim: Tony Abbott says Australian households will benefit to the tune of $550 a year if the carbon tax is axed.,"['environment', 'business-economics-and-finance', 'emissions-trading', 'abbott-tony', 'liberals', 'federal-government', 'australia']",,,"['environment', 'business-economics-and-finance', 'emissions-trading', 'abbott-tony', 'liberals', 'federal-government', 'australia']",Fact check: Tony Abbott overstating household savings from axing the carbon tax,"Fri 27 Jun 2014, 9:14am",,"['Australia', 'Tony_Abbott']",train,the claim tony abbott says australian households will benefit to the tune of 550 a year if the carbon tax is axed,"['environment', 'business-economics-and-finance', 'emissions-trading', 'abbott-tony', 'liberals', 'federal-government', 'australia']","['environment', 'business-economics-and-finance', 'emissions-trading', 'abbott-tony', 'liberals', 'federal-government', 'australia']",environment | business-economics-and-finance | emissions-trading | abbott-tony | liberals | federal-government | australia,environment | business-economics-and-finance | emissions-trading | abbott-tony | liberals | federal-government | australia,environment | business-economics-and-finance | emissions-trading | abbott-tony | liberals | federal-government | australia | environment | business-economics-and-finance | emissions-trading | abbott-tony | liberals | federal-government | australia,22,www.abc.net.au,True
