split,id,binary_label,binary_label_name,statement_original,statement_cleaned,leading_says_removed
full,6239,1,genuine,"Says Charlie Crist ""was pro-life, pro-gun and vehemently anti-tax.","Charlie Crist ""was pro-life, pro-gun and vehemently anti-tax.",True
full,13317,0,misleading,"Says President Donald Trump ""has given more financial disclosure than anybody else.","President Donald Trump ""has given more financial disclosure than anybody else.",True
full,4381,0,misleading,Says Bill Clinton opposes President Barack Obama's plan to raise taxes on wealthy Americans.,Bill Clinton opposes President Barack Obama's plan to raise taxes on wealthy Americans.,True
full,5919,0,misleading,"Says ""the money is in the budget"" to give a tax break to ""everyone,"" including people making more than $1 million.","""the money is in the budget"" to give a tax break to ""everyone,"" including people making more than $1 million.",True
full,4061,1,genuine,"Says Texas has ""the fourth-lowest debt per capita of any state in the nation, and we are the lowest of any of the big states.","Texas has ""the fourth-lowest debt per capita of any state in the nation, and we are the lowest of any of the big states.",True
full,3769,1,genuine,Says the state budget includes spending on commercials for Fortune 500 companies.,the state budget includes spending on commercials for Fortune 500 companies.,True
full,2558,0,misleading,"Says state Senate candidate ""Monk Elmer voted to exceed the (school district property tax) spending caps.","state Senate candidate ""Monk Elmer voted to exceed the (school district property tax) spending caps.",True
full,4542,0,misleading,"Says that under his tax plan, ""no matter where you are in the stratosphere, you're going to be getting a tax cut.","under his tax plan, ""no matter where you are in the stratosphere, you're going to be getting a tax cut.",True
full,5316,0,misleading,"Says ""for the duration of this recession not a single person in government middle management has lost (a) job or taken a pay cut.","""for the duration of this recession not a single person in government middle management has lost (a) job or taken a pay cut.",True
full,4951,1,genuine,"Says Wisconsin Democrats during the previous administration adopted ""double-digit tax increases.","Wisconsin Democrats during the previous administration adopted ""double-digit tax increases.",True
full,14052,0,misleading,"Says the tax bill ""is going to cost me a fortune, this thing -- believe me. Believe me, this is not good for me.","the tax bill ""is going to cost me a fortune, this thing -- believe me. Believe me, this is not good for me.",True
full,12272,0,misleading,"Says Hillary Clinton ""wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than they're paying now.","Hillary Clinton ""wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than they're paying now.",True
full,2747,1,genuine,"Says more than $3.5 billion in state revenue that is supposed to be dedicated to basic needs and functions is being diverted to ""make the books look balanced.","more than $3.5 billion in state revenue that is supposed to be dedicated to basic needs and functions is being diverted to ""make the books look balanced.",True
full,7568,1,genuine,"Says ""excise taxes are...disproportionately burdening middle- and lower-income consumers.","""excise taxes are...disproportionately burdening middle- and lower-income consumers.",True
full,13406,0,misleading,"Says Texas tax legislation would ""save the average homeowner in Texas $20,000 a year over the next 20 years or so.","Texas tax legislation would ""save the average homeowner in Texas $20,000 a year over the next 20 years or so.",True
full,9576,0,misleading,"Says high-speed rail would have created 60,000 jobs.","high-speed rail would have created 60,000 jobs.",True
full,5914,1,genuine,"Says Mitt Romney had millions in the Cayman Islands, a tax haven.","Mitt Romney had millions in the Cayman Islands, a tax haven.",True
full,3548,0,misleading,"Says President Barack Obama's debt commission recommended converting Medicare ""to a system where Medicare participants are given a voucher to purchase insurance in the private market.","President Barack Obama's debt commission recommended converting Medicare ""to a system where Medicare participants are given a voucher to purchase insurance in the private market.",True
full,5945,1,genuine,Says New Hampshire has the third-highest property tax in the country.,New Hampshire has the third-highest property tax in the country.,True
full,16104,0,misleading,"Says when New York ""implemented a program"" to tax the wealthy at higher rates it saw a revenue shortfall ""because of the outward migration of their top earners.","when New York ""implemented a program"" to tax the wealthy at higher rates it saw a revenue shortfall ""because of the outward migration of their top earners.",True
full,16570,0,misleading,"Says Nancy Pelosi diverted ""$2.4 billion from Social Security to cover impeachment costs.","Nancy Pelosi diverted ""$2.4 billion from Social Security to cover impeachment costs.",True
full,5621,1,genuine,"Says Mitt Romney is wrong to claim that spending under Obama has ""accelerated at a pace without precedent in recent history,"" because it's actually risen ""slower than at any time in nearly 60 years.","Mitt Romney is wrong to claim that spending under Obama has ""accelerated at a pace without precedent in recent history,"" because it's actually risen ""slower than at any time in nearly 60 years.",True
full,4669,1,genuine,Says Barack Obama promised to halve the deficit in his first term.,Barack Obama promised to halve the deficit in his first term.,True
full,4623,1,genuine,"Says Apple CEO Steve Jobs told President Obama that the company moved factories to China because it needed 30,000 engineers.","Apple CEO Steve Jobs told President Obama that the company moved factories to China because it needed 30,000 engineers.",True
full,5581,0,misleading,"Says President Barack Obama's finance team is recommending a ""1% tax on all transactions at any financial institution.","President Barack Obama's finance team is recommending a ""1% tax on all transactions at any financial institution.",True
full,5204,1,genuine,"Says Barack Obama ""promised he would cut the deficit in half"" but didn't.","Barack Obama ""promised he would cut the deficit in half"" but didn't.",True
full,5936,0,misleading,Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters.,stimulus money went to buy electric cars from Finland as a payback to Obama supporters.,True
full,7633,0,misleading,"Says Oregon's political tax credit is something ""every state should have and no other state does.","Oregon's political tax credit is something ""every state should have and no other state does.",True
full,6892,1,genuine,"Says ""the area damaged by Hurricane Sandy represents roughly 10 percent of our nation's economy.","""the area damaged by Hurricane Sandy represents roughly 10 percent of our nation's economy.",True
full,16994,0,misleading,"Says the Democratic Party ""took Social Security from the independent 'Trust Fund' and put it into the general fund so that Congress could spend it"" and ""eliminated the income tax deduction for Social Security (FICA) withholding.","the Democratic Party ""took Social Security from the independent 'Trust Fund' and put it into the general fund so that Congress could spend it"" and ""eliminated the income tax deduction for Social Security (FICA) withholding.",True
