matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check,dataset_round,previous_pair_id,organisation,audit_origin,pre_audited,article_id,binary_label_name,finance_term_count,verdict,claim_normalised,financial_matches_list,financial_match_set,origin_priority,pair_pre_audited_count,automatic_large_length_gap,claim_normalised_final
politifact_022,PolitiFact,misleading,"""America has more people employed as tax preparers than as police and firefighters.""",misleading,false,False,['tax'],13,True,1,1.0,0,2017-07-18T00:00:00,https://www.politifact.com/factchecks/2017/jul/18/george-will/do-tax-preparers-outnumber-firefighters-and-police/,63459,65943,yes,yes,yes,yes,yes,,False,False,False,False,0,236,factors_audit_chunk_05_completed.csv,america has more people employed as tax preparers than as police and firefighters,False,round1,,,,,,,,,,,,,,,america has more people employed as tax preparers than as police and firefighters
politifact_023,PolitiFact,genuine,"Before COVID-19, ""Iowa had one of the lowest unemployment rates in the country, and many employers were scrambling to find qualified employees to fill their job openings.""",genuine,true,True,['employment'],27,True,1,1.0,0,2020-04-14T00:00:00,https://www.politifact.com/factchecks/2020/apr/14/jack-whitver/iowa-had-strong-job-market-when-it-came-having-job/,61427,63829,yes,yes,yes,yes,yes,,False,False,False,False,0,237,factors_audit_chunk_05_completed.csv,before covid 19 iowa had one of the lowest unemployment rates in the country and many employers were scrambling to find qualified employees to fill their job openings,False,round1,,,,,,,,,,,,,,,before covid 19 iowa had one of the lowest unemployment rates in the country and many employers were scrambling to find qualified employees to fill their job openings
politifact_023,PolitiFact,misleading,"Says since he and President Trump took office, their policies ""led to an unemployment rate of 3.1% in Wisconsin and 61,000 Wisconsin jobs, including 15,000 manufacturing jobs.""",misleading,false,False,['employment'],27,True,1,1.0,0,2020-10-20T00:00:00,https://www.politifact.com/factchecks/2020/oct/20/mike-pence/pence-uses-outdated-numbers-tout-wisconsin-job-gai/,60934,63315,yes,yes,yes,yes,yes,,False,False,False,False,0,237,factors_audit_chunk_05_completed.csv,says since he and president trump took office their policies led to an unemployment rate of 3 1 in wisconsin and 61 000 wisconsin jobs including 15 000 manufacturing jobs,False,round1,,,,,,,,,,,,,,,says since he and president trump took office their policies led to an unemployment rate of 3 1 in wisconsin and 61 000 wisconsin jobs including 15 000 manufacturing jobs
politifact_024,PolitiFact,genuine,"""The average resident's tax burden is at its lowest level in nearly 50 years while incomes continue to grow.""",genuine,true,True,['tax'],19,True,1,1.0,0,2020-03-11T00:00:00,https://www.politifact.com/factchecks/2020/mar/11/roger-roth/wisconsin-state-senator-hits-mark-tax-burden-50-ye/,61509,63914,yes,yes,yes,yes,yes,,False,False,False,False,0,238,factors_audit_chunk_05_completed.csv,the average resident s tax burden is at its lowest level in nearly 50 years while incomes continue to grow,False,round1,,,,,,,,,,,,,,,the average resident s tax burden is at its lowest level in nearly 50 years while incomes continue to grow
politifact_024,PolitiFact,misleading,U.S. tax dollars sent to help Ukraine were laundered back by cryptocurrency firm FTX to help Democrats in midterms.,misleading,false,False,['tax'],19,True,1,1.0,0,2022-11-15T00:00:00,https://www.politifact.com/factchecks/2022/nov/15/instagram-posts/ftx-helped-with-a-cryptocurrency-fundraising-site/,59387,61693,yes,yes,yes,yes,yes,,False,False,False,False,0,238,factors_audit_chunk_05_completed.csv,u s tax dollars sent to help ukraine were laundered back by cryptocurrency firm ftx to help democrats in midterms,False,round1,,,,,,,,,,,,,,,u s tax dollars sent to help ukraine were laundered back by cryptocurrency firm ftx to help democrats in midterms
politifact_025,PolitiFact,genuine,"""We have the lowest corporate tax rate since 1968.""",genuine,true,True,['tax'],9,True,1,1.0,0,2020-01-18T00:00:00,https://www.politifact.com/factchecks/2020/jan/18/andrew-cuomo/cuomos-accurate-boast-about-new-yorks-historically/,61656,64065,yes,yes,yes,yes,yes,,False,False,False,False,0,239,factors_audit_chunk_05_completed.csv,we have the lowest corporate tax rate since 1968,False,round1,,,,,,,,,,,,,,,we have the lowest corporate tax rate since 1968
politifact_025,PolitiFact,misleading,"Says that as Wisconsin governor he ""never raised taxes.""",misleading,false,False,['tax'],9,True,1,1.0,0,2012-02-10T00:00:00,https://www.politifact.com/factchecks/2012/feb/10/tommy-thompson/gop-senate-candidate-tommy-thompson-says-tax-cutti/,68846,71347,yes,yes,yes,yes,yes,,False,False,False,False,0,239,factors_audit_chunk_05_completed.csv,says that as wisconsin governor he never raised taxes,False,round1,,,,,,,,,,,,,,,says that as wisconsin governor he never raised taxes
politifact_026,PolitiFact,genuine,"""Studies show at the minimum wage, you can't rent a two-bedroom apartment anywhere in the United States...a modest, two-bedroom apartment.""",genuine,true,True,['employment'],20,True,1,1.0,0,2019-07-30T00:00:00,https://www.politifact.com/factchecks/2019/jul/30/bobby-scott/scotts-right-modest-two-bedroom-apartments-not-aff/,61941,64372,yes,yes,yes,yes,yes,,False,False,False,False,0,240,factors_audit_chunk_05_completed.csv,studies show at the minimum wage you can t rent a two bedroom apartment anywhere in the united states a modest two bedroom apartment,False,round1,,,,,,,,,,,,,,,studies show at the minimum wage you can t rent a two bedroom apartment anywhere in the united states a modest two bedroom apartment
politifact_026,PolitiFact,misleading,"Says congressional salaries have gone up 231% over the last 30 years...Now Congress is saying they need a $4,500 raise.",misleading,false,False,['employment'],20,True,1,1.0,0,2019-08-07T00:00:00,https://www.politifact.com/factchecks/2019/aug/07/facebook-posts/no-congressional-salaries-have-not-gone-231-over-l/,61921,64349,yes,yes,yes,yes,yes,,False,False,False,False,0,240,factors_audit_chunk_05_completed.csv,says congressional salaries have gone up 231 over the last 30 years now congress is saying they need a 4 500 raise,False,round1,,,,,,,,,,,,,,,says congressional salaries have gone up 231 over the last 30 years now congress is saying they need a 4 500 raise
politifact_027,PolitiFact,genuine,"""About 80 percent of tax credit goes to claimants who are making $1 million or more.""",genuine,true,True,['tax'],16,True,1,1.0,0,2019-04-04T00:00:00,https://www.politifact.com/factchecks/2019/apr/04/daniel-riemer/state-rep-riemer-right-money-tax-credit-claim/,62151,64596,yes,yes,yes,yes,yes,,False,False,False,False,0,241,factors_audit_chunk_05_completed.csv,about 80 percent of tax credit goes to claimants who are making 1 million or more,False,round1,,,,,,,,,,,,,,,about 80 percent of tax credit goes to claimants who are making 1 million or more
politifact_027,PolitiFact,misleading,"""There are a thousand billionaires now and you know what their average tax rate is? 8%.""",misleading,false,False,['tax'],16,True,1,1.0,0,2024-01-26T00:00:00,https://www.politifact.com/factchecks/2024/jan/26/joe-biden/president-joe-biden-distorts-income-tax-rates-for/,58827,61103,yes,yes,yes,yes,yes,,False,False,False,False,0,241,factors_audit_chunk_05_completed.csv,there are a thousand billionaires now and you know what their average tax rate is 8,False,round1,,,,,,,,,,,,,,,there are a thousand billionaires now and you know what their average tax rate is 8
politifact_030,PolitiFact,genuine,"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""",genuine,true,True,['employment'],26,True,1,1.0,0,2018-04-26T00:00:00,https://www.politifact.com/factchecks/2018/apr/26/james-tedisco/ny-may-raise-wages-tipped-workers-heres-what-happe/,62905,65378,yes,yes,yes,yes,yes,,False,False,False,False,0,244,factors_audit_chunk_05_completed.csv,after the minimum wage for tipped workers was raised in maine the state reversed that decision due to restaurant employees organizing en masse against the measure,False,round1,,,,,,,,,,,,,,,after the minimum wage for tipped workers was raised in maine the state reversed that decision due to restaurant employees organizing en masse against the measure
politifact_030,PolitiFact,misleading,"Says that ""when Congressman Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.""",misleading,false,False,['employment'],26,True,1,1.0,0,2012-10-28T00:00:00,https://www.politifact.com/factchecks/2012/oct/28/george-flinn/george-flinn-blames-steve-cohen-shleby-unemploymen/,67870,70369,yes,yes,yes,yes,yes,,False,False,False,False,0,244,factors_audit_chunk_05_completed.csv,says that when congressman cohen took office in 2007 the unemployment rate was at 4 8 percent the unemployment rate in shelby county has reached 9 7 percent,False,round1,,,,,,,,,,,,,,,says that when congressman cohen took office in 2007 the unemployment rate was at 4 8 percent the unemployment rate in shelby county has reached 9 7 percent
politifact_031,PolitiFact,genuine,"California's prisons budget in 1970 ""was about 3 percent of the general fund. Now, it's 8.9 percent, about $12 billion.""",genuine,true,True,['budget'],20,True,1,1.0,0,2018-01-25T00:00:00,https://www.politifact.com/factchecks/2018/jan/25/jerry-brown/has-rate-californias-prison-spending-nearly-triple/,63084,65563,yes,yes,yes,yes,yes,,False,False,False,False,0,245,factors_audit_chunk_05_completed.csv,california s prisons budget in 1970 was about 3 percent of the general fund now it s 8 9 percent about 12 billion,False,round1,,,,,,,,,,,,,,,california s prisons budget in 1970 was about 3 percent of the general fund now it s 8 9 percent about 12 billion
politifact_031,PolitiFact,misleading,"Says Gov. Scott Walker made ""draconian cuts"" to public safety budgets that put police officers at ""greater risk of harm.""",misleading,false,False,['budget'],20,True,1,1.0,0,2012-06-03T00:00:00,https://www.politifact.com/factchecks/2012/jun/03/tom-barrett/tom-barrett-says-gov-scott-walkers-budget-made-dra/,70546,73047,yes,yes,yes,yes,yes,,False,False,False,False,0,245,factors_audit_chunk_05_completed.csv,says gov scott walker made draconian cuts to public safety budgets that put police officers at greater risk of harm,False,round1,,,,,,,,,,,,,,,says gov scott walker made draconian cuts to public safety budgets that put police officers at greater risk of harm
politifact_033,PolitiFact,genuine,"""Our tax code has nearly doubled since 1985.""",genuine,true,True,['tax'],8,True,1,1.0,0,2017-10-17T00:00:00,https://www.politifact.com/factchecks/2017/oct/17/roy-blunt/tax-code-so-long-nobodys-really-sure-its-length/,63285,65766,yes,yes,yes,yes,yes,,False,False,False,False,0,247,factors_audit_chunk_05_completed.csv,our tax code has nearly doubled since 1985,False,round1,,,,,,,,,,,,,,,our tax code has nearly doubled since 1985
politifact_033,PolitiFact,misleading,"Says President Barack Obama ""has not raised taxes.""",misleading,false,False,['tax'],8,True,1,1.0,0,2012-07-22T00:00:00,https://www.politifact.com/factchecks/2012/jul/22/bill-pascrell/bill-pascrell-claims-barack-obama-has-not-raised-t/,68280,70780,yes,yes,yes,yes,yes,,False,False,False,False,0,247,factors_audit_chunk_05_completed.csv,says president barack obama has not raised taxes,False,round1,,,,,,,,,,,,,,,says president barack obama has not raised taxes
politifact_034,PolitiFact,genuine,"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy.""",genuine,true,True,['macroeconomy'],12,True,1,1.0,0,2017-09-10T00:00:00,https://www.politifact.com/factchecks/2017/sep/10/louise-slaughter/would-trumps-decision-daca-hurt-new-yorks-economy/,63355,65837,yes,yes,yes,yes,yes,,False,False,False,False,0,248,factors_audit_chunk_05_completed.csv,rescinding the deferred action for childhood arrivals program will harm our economy,False,round1,,,,,,,,,,,,,,,rescinding the deferred action for childhood arrivals program will harm our economy
politifact_034,PolitiFact,misleading,"Agriculture ""is still the No. 1 sector of the economy"" in Georgia.",misleading,false,False,['macroeconomy'],12,True,1,1.0,0,2022-05-19T00:00:00,https://www.politifact.com/factchecks/2022/may/19/gary-black/georgia-gop-candidate-gets-it-wrong-agricultures-f/,59752,62078,yes,yes,yes,yes,yes,,False,False,False,False,0,248,factors_audit_chunk_05_completed.csv,agriculture is still the no 1 sector of the economy in georgia,False,round1,,,,,,,,,,,,,,,agriculture is still the no 1 sector of the economy in georgia
politifact_035,PolitiFact,genuine,"""Florida is now the only state in the nation to tax commercial leases.""",genuine,true,True,['tax'],13,True,1,1.0,0,2017-03-08T00:00:00,https://www.politifact.com/factchecks/2017/mar/08/rick-scott/florida-only-place-state-nation-tax-commercial-lea/,63746,66232,yes,yes,yes,yes,yes,,False,False,False,False,0,249,factors_audit_chunk_05_completed.csv,florida is now the only state in the nation to tax commercial leases,False,round1,,,,,,,,,,,,,,,florida is now the only state in the nation to tax commercial leases
politifact_035,PolitiFact,misleading,"Says Joe Biden and Kamala Harris ""want massive tax hikes on working families.""",misleading,false,False,['tax'],13,True,1,1.0,0,2020-08-25T00:00:00,https://www.politifact.com/factchecks/2020/aug/25/nikki-haley/do-joe-biden-and-kamala-harris-want-massive-tax-hi/,75145,77724,yes,yes,yes,yes,yes,,False,False,False,False,0,249,factors_audit_chunk_05_completed.csv,says joe biden and kamala harris want massive tax hikes on working families,False,round1,,,,,,,,,,,,,,,says joe biden and kamala harris want massive tax hikes on working families
politifact_036,PolitiFact,genuine,"""All of our taxpayers are paying roughly 22% of the U.N. budget.""",genuine,true,True,['budget'],12,True,1,1.0,0,2017-02-01T00:00:00,https://www.politifact.com/factchecks/2017/feb/01/rob-portman/us-contribution-un-22-percent/,63830,66317,yes,yes,yes,yes,yes,,False,False,False,False,0,250,factors_audit_chunk_06_completed.csv,all of our taxpayers are paying roughly 22 of the u n budget,False,round1,,,,,,,,,,,,,,,all of our taxpayers are paying roughly 22 of the u n budget
