matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check
dubawa_002,Dubawa,misleading,"A viral WhatsApp message asks Nigerians to apply for a ₦200,000 business grant from the Federal Government, which will be paid into their bank accounts within 48 hours.",misleading,false,False,['banking'],28,True,1,1.0,0,2021-06-06T19:52:27,https://dubawa.org/nigerian-government-not-distributing-%e2%82%a6200000-grants-to-support-businesses/,30178,29297,yes,yes,yes,yes,yes,,False,False,False,False,0,224,factors_audit_chunk_05_completed.csv,a viral whatsapp message asks nigerians to apply for a 200 000 business grant from the federal government which will be paid into their bank accounts within 48 hours,False
dubawa_003,Dubawa,genuine,Peter Obi increased Anambra's Internally Generated Revenue by only N1 billion within eight years in governance.,genuine,true,True,['company_finance'],16,True,1,1.0,0,2023-01-06T09:19:56,https://dubawa.org/fact-checking-claims-on-igr-performance-in-anambra-kaduna-under-obi-el-rufai/,29769,28878,yes,yes,yes,yes,yes,,False,False,False,False,0,225,factors_audit_chunk_05_completed.csv,peter obi increased anambra s internally generated revenue by only n1 billion within eight years in governance,False
dubawa_003,Dubawa,misleading,President Buhari claims that NNPC's N287 billion naira 2020 profit is the first in 44 years.,misleading,false,False,['company_finance'],16,True,1,1.0,0,2021-09-06T15:48:27,https://dubawa.org/nnpcs-n287-billion-jinx-breaking-2020-profit-is-not-first-in-44-years-as-announced-by-president-buhari/,30053,29170,yes,yes,yes,yes,yes,,False,False,False,False,0,225,factors_audit_chunk_05_completed.csv,president buhari claims that nnpc s n287 billion naira 2020 profit is the first in 44 years,False
dubawa_004,Dubawa,genuine,Oyo State IGR increase by 26.4% without increasing taxes,genuine,true,True,['tax'],9,True,1,1.0,0,2020-11-24T10:33:05,https://dubawa.org/fact-checking-claims-in-oyo-igr-kadunas-new-tax-law/,30290,29412,yes,yes,yes,yes,yes,,False,False,False,False,0,226,factors_audit_chunk_05_completed.csv,oyo state igr increase by 26 4 without increasing taxes,False
dubawa_004,Dubawa,misleading,Nigerians pay the lowest tax in the whole world,misleading,false,False,['tax'],9,True,1,1.0,0,2024-09-15T18:15:42,https://dubawa.org/do-nigerians-pay-the-least-tax-globally/,28890,27983,yes,yes,yes,yes,yes,,False,False,False,False,0,226,factors_audit_chunk_05_completed.csv,nigerians pay the lowest tax in the whole world,False
grass_fact_check_004,Grass Fact Check,genuine,"In 2017-2022, the capital expenditures to GDP ratio will be 8% on average which is more than the GEL 25 billion value project",genuine,true,True,['macroeconomy'],23,True,1,1.0,0,2018-12-12T00:00:00,https://factcheck.ge/en/story/37720-in-2017-2022-the-capital-expenditures-to-gdp-ratio-will-be-8-on-average-which-is-more-than-the-gel-25-billion-value-project#518,43868,44040,yes,yes,yes,yes,yes,,False,False,False,False,0,228,factors_audit_chunk_05_completed.csv,in 2017 2022 the capital expenditures to gdp ratio will be 8 on average which is more than the gel 25 billion value project,False
grass_fact_check_004,Grass Fact Check,misleading,"Georgia's current economy, in terms of its purchasing power, is twice as big as it was before the collapse of the Soviet Union",misleading,false,False,['macroeconomy'],23,True,1,1.0,0,2019-02-26T00:00:00,https://factcheck.ge/en/story/37996-georgia-s-current-economy-in-terms-of-its-purchasing-power-is-twice-as-big-as-it-was-before-the-collapse-of-the-soviet-union,43715,43887,yes,yes,yes,yes,yes,,False,False,False,False,0,228,factors_audit_chunk_05_completed.csv,georgia s current economy in terms of its purchasing power is twice as big as it was before the collapse of the soviet union,False
politifact_003,PolitiFact,genuine,"In West Virginia, ""personal income tax collections up 14% from 2017.""",genuine,true,True,"['tax', 'income']",11,True,2,1.0,0,2018-10-11T00:00:00,https://www.politifact.com/factchecks/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,62515,64982,yes,yes,yes,yes,yes,,False,False,False,False,0,229,factors_audit_chunk_05_completed.csv,in west virginia personal income tax collections up 14 from 2017,False
politifact_003,PolitiFact,misleading,"Says 7,000 millionaires ""gamed the system to pay no income taxes.""",misleading,false,False,"['tax', 'income']",11,True,2,1.0,0,2012-09-30T00:00:00,https://www.politifact.com/factchecks/2012/sep/30/tammy-baldwin/7000-millionaires-gamed-system-pay-zero-federal-in/,67991,70490,yes,yes,yes,yes,yes,,False,False,False,False,0,229,factors_audit_chunk_05_completed.csv,says 7 000 millionaires gamed the system to pay no income taxes,False
politifact_016,PolitiFact,genuine,"Government shutdowns in 2013 and 2018 ""cost our economy billions of dollars each.""",genuine,true,True,['macroeconomy'],13,True,1,1.0,0,2024-12-19T00:00:00,https://www.politifact.com/factchecks/2024/dec/19/sara-jacobs/fact-check-past-government-shutdowns-cost-billions/,58330,60562,yes,yes,yes,yes,yes,,False,False,False,False,0,230,factors_audit_chunk_05_completed.csv,government shutdowns in 2013 and 2018 cost our economy billions of dollars each,False
politifact_016,PolitiFact,misleading,"Says Hillary Clinton's energy agenda ""will cost the U.S. economy over $5 trillion""",misleading,false,False,['macroeconomy'],13,True,1,1.0,0,2016-09-27T00:00:00,https://www.politifact.com/factchecks/2016/sep/27/donald-trump/donald-trumps-false-clinton-energy-plan/,72752,75260,yes,yes,yes,yes,yes,,False,False,False,False,0,230,factors_audit_chunk_05_completed.csv,says hillary clinton s energy agenda will cost the u s economy over 5 trillion,False
politifact_017,PolitiFact,genuine,"""In April last year, our state unemployment rate hit a record low of 2.4%. Last year, Wisconsin had an all-time lowest number of unemployed workers ever in modern history.""",genuine,true,True,['employment'],29,True,1,1.0,0,2024-02-02T00:00:00,https://www.politifact.com/factchecks/2024/feb/02/tony-evers/is-gov-evers-right-that-wisconsins-unemployment-ra/,58816,61092,yes,yes,yes,yes,yes,,False,False,False,False,0,231,factors_audit_chunk_05_completed.csv,in april last year our state unemployment rate hit a record low of 2 4 last year wisconsin had an all time lowest number of unemployed workers ever in modern history,False
politifact_017,PolitiFact,misleading,"Says President Trump donated his ""second quarter salary to rebuild military cemeteries"" and that the media ignored it and every other story of him donating his salary as POTUS.",misleading,false,False,['employment'],29,True,1,1.0,0,2019-11-14T00:00:00,https://www.politifact.com/factchecks/2019/nov/14/facebook-posts/trump-didnt-donate-salary-rebuild-military-cemeter/,61756,64171,yes,yes,yes,yes,yes,,False,False,False,False,0,231,factors_audit_chunk_05_completed.csv,says president trump donated his second quarter salary to rebuild military cemeteries and that the media ignored it and every other story of him donating his salary as potus,False
politifact_019,PolitiFact,genuine,"""40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses' aides.""",genuine,true,True,['loan'],31,True,1,1.0,0,2022-09-13T00:00:00,https://www.politifact.com/factchecks/2022/sep/13/elizabeth-warren/40-student-borrowers-lack-4-year-degree/,59541,61857,yes,yes,yes,yes,yes,,False,False,False,False,0,233,factors_audit_chunk_05_completed.csv,40 of the folks who have student loans do not have a college diploma four year diploma these are people who are truck drivers and who are nail technicians and nurses aides,False
politifact_019,PolitiFact,misleading,"""The $750 from FEMA that Kamala Harris is offering them is actually a loan, not real relief. And that if they don't pay it back the feds can seize their property.""",misleading,pants-fire,False,['loan'],31,True,1,1.0,0,2024-10-06T00:00:00,https://www.politifact.com/factchecks/2024/oct/06/tweets/fema-gives-750-to-help-hurricane-victims-with-supp/,58459,60707,yes,yes,yes,yes,yes,,False,False,False,False,0,233,factors_audit_chunk_05_completed.csv,the 750 from fema that kamala harris is offering them is actually a loan not real relief and that if they don t pay it back the feds can seize their property,False
politifact_021,PolitiFact,genuine,"""I've released 22 years of my tax returns. You can go online and look. hasn't released one.""",genuine,true,True,['tax'],17,True,1,1.0,0,2020-10-31T00:00:00,https://www.politifact.com/factchecks/2020/oct/31/joe-biden/yes-joe-biden-has-released-22-years-tax-returns-on/,60877,63254,yes,yes,yes,yes,yes,,False,False,False,False,0,235,factors_audit_chunk_05_completed.csv,i ve released 22 years of my tax returns you can go online and look hasn t released one,False
politifact_021,PolitiFact,misleading,"Says ""J.B. Pritzker's tax plan"" includes a ""new tax per mile you drive with government tracking device.""",misleading,false,False,['tax'],17,True,1,1.0,0,2018-09-23T00:00:00,https://www.politifact.com/factchecks/2018/sep/23/bruce-rauner/rauner-veers-course-claiming-pritzker-proposed-mil/,62571,65039,yes,yes,yes,yes,yes,,False,False,False,False,0,235,factors_audit_chunk_05_completed.csv,says j b pritzker s tax plan includes a new tax per mile you drive with government tracking device,False
politifact_022,PolitiFact,genuine,"""While serving as Town Supervisor, Nate McMurray voted to raise taxes on homeowners.""",genuine,true,True,['tax'],13,True,1,1.0,0,2020-10-28T00:00:00,https://www.politifact.com/factchecks/2020/oct/28/chris-jacobs/jacobs-charge-mcmurray-raised-taxes-grand-island-c/,60911,63291,yes,yes,yes,yes,yes,,False,False,False,False,0,236,factors_audit_chunk_05_completed.csv,while serving as town supervisor nate mcmurray voted to raise taxes on homeowners,False
politifact_022,PolitiFact,misleading,"""America has more people employed as tax preparers than as police and firefighters.""",misleading,false,False,['tax'],13,True,1,1.0,0,2017-07-18T00:00:00,https://www.politifact.com/factchecks/2017/jul/18/george-will/do-tax-preparers-outnumber-firefighters-and-police/,63459,65943,yes,yes,yes,yes,yes,,False,False,False,False,0,236,factors_audit_chunk_05_completed.csv,america has more people employed as tax preparers than as police and firefighters,False
politifact_023,PolitiFact,genuine,"Before COVID-19, ""Iowa had one of the lowest unemployment rates in the country, and many employers were scrambling to find qualified employees to fill their job openings.""",genuine,true,True,['employment'],27,True,1,1.0,0,2020-04-14T00:00:00,https://www.politifact.com/factchecks/2020/apr/14/jack-whitver/iowa-had-strong-job-market-when-it-came-having-job/,61427,63829,yes,yes,yes,yes,yes,,False,False,False,False,0,237,factors_audit_chunk_05_completed.csv,before covid 19 iowa had one of the lowest unemployment rates in the country and many employers were scrambling to find qualified employees to fill their job openings,False
politifact_023,PolitiFact,misleading,"Says since he and President Trump took office, their policies ""led to an unemployment rate of 3.1% in Wisconsin and 61,000 Wisconsin jobs, including 15,000 manufacturing jobs.""",misleading,false,False,['employment'],27,True,1,1.0,0,2020-10-20T00:00:00,https://www.politifact.com/factchecks/2020/oct/20/mike-pence/pence-uses-outdated-numbers-tout-wisconsin-job-gai/,60934,63315,yes,yes,yes,yes,yes,,False,False,False,False,0,237,factors_audit_chunk_05_completed.csv,says since he and president trump took office their policies led to an unemployment rate of 3 1 in wisconsin and 61 000 wisconsin jobs including 15 000 manufacturing jobs,False
politifact_024,PolitiFact,genuine,"""The average resident's tax burden is at its lowest level in nearly 50 years while incomes continue to grow.""",genuine,true,True,['tax'],19,True,1,1.0,0,2020-03-11T00:00:00,https://www.politifact.com/factchecks/2020/mar/11/roger-roth/wisconsin-state-senator-hits-mark-tax-burden-50-ye/,61509,63914,yes,yes,yes,yes,yes,,False,False,False,False,0,238,factors_audit_chunk_05_completed.csv,the average resident s tax burden is at its lowest level in nearly 50 years while incomes continue to grow,False
politifact_024,PolitiFact,misleading,U.S. tax dollars sent to help Ukraine were laundered back by cryptocurrency firm FTX to help Democrats in midterms.,misleading,false,False,['tax'],19,True,1,1.0,0,2022-11-15T00:00:00,https://www.politifact.com/factchecks/2022/nov/15/instagram-posts/ftx-helped-with-a-cryptocurrency-fundraising-site/,59387,61693,yes,yes,yes,yes,yes,,False,False,False,False,0,238,factors_audit_chunk_05_completed.csv,u s tax dollars sent to help ukraine were laundered back by cryptocurrency firm ftx to help democrats in midterms,False
politifact_025,PolitiFact,genuine,"""We have the lowest corporate tax rate since 1968.""",genuine,true,True,['tax'],9,True,1,1.0,0,2020-01-18T00:00:00,https://www.politifact.com/factchecks/2020/jan/18/andrew-cuomo/cuomos-accurate-boast-about-new-yorks-historically/,61656,64065,yes,yes,yes,yes,yes,,False,False,False,False,0,239,factors_audit_chunk_05_completed.csv,we have the lowest corporate tax rate since 1968,False
politifact_025,PolitiFact,misleading,"Says that as Wisconsin governor he ""never raised taxes.""",misleading,false,False,['tax'],9,True,1,1.0,0,2012-02-10T00:00:00,https://www.politifact.com/factchecks/2012/feb/10/tommy-thompson/gop-senate-candidate-tommy-thompson-says-tax-cutti/,68846,71347,yes,yes,yes,yes,yes,,False,False,False,False,0,239,factors_audit_chunk_05_completed.csv,says that as wisconsin governor he never raised taxes,False
politifact_026,PolitiFact,genuine,"""Studies show at the minimum wage, you can't rent a two-bedroom apartment anywhere in the United States...a modest, two-bedroom apartment.""",genuine,true,True,['employment'],20,True,1,1.0,0,2019-07-30T00:00:00,https://www.politifact.com/factchecks/2019/jul/30/bobby-scott/scotts-right-modest-two-bedroom-apartments-not-aff/,61941,64372,yes,yes,yes,yes,yes,,False,False,False,False,0,240,factors_audit_chunk_05_completed.csv,studies show at the minimum wage you can t rent a two bedroom apartment anywhere in the united states a modest two bedroom apartment,False
